masterid,year,crop,volume_m3,area_m2,depth_m,system
sheridan,2014,2,153284.5596,356123.68,0.430426091,4
sheridan,2014,24,250815.8232,809372,0.30989016,4
null_geo9,2014,2,204757.68,485623.2,0.42164,4
sheridan,2014,2,139814.958,505857.5,0.27639264,4
sheridan,2014,2,78942.72,485623.2,0.16256,4
null_geo9,2014,2,399943.5552,987433.84,0.40503423,4
sheridan,2014,-99,0,0,0,-99
null_geo9,2014,2,143083.68,485623.2,0.29464,4
null_geo9,2014,2,277533,898402.92,0.308918919,4
sheridan,2014,10,45823.782,469435.76,0.097614828,4
sheridan,2014,2,122114.52,586794.7,0.208104828,4
null_geo9,2014,-99,0,0,0,-99
null_geo9,2014,24,66607.92,485623.2,0.13716,4
sheridan,2014,23,118414.08,485623.2,0.24384,4
sheridan,2014,2,113480.16,404686,0.280416,7
null_geo9,2014,24,229427.28,489670.06,0.468535537,4
null_geo9,2014,2,500792.88,971246.4,0.51562,4
sheridan,2014,-99,0,0,0,-99
null_geo9,2014,2,119647.56,489670.06,0.244343802,4
null_geo9,2014,2,172687.2,485623.2,0.3556,4
sheridan,2014,2,131982.36,404686,0.326136,4
sheridan,2014,2,109779.72,348029.96,0.315432558,4
null_geo9,2014,2,192422.88,505857.5,0.3803904,4
sheridan,2014,2,169788.522,526091.8,0.322736308,4
sheridan,2014,2,218325.96,971246.4,0.22479,4
null_geo9,2014,2,187488.96,485623.2,0.38608,4
null_geo9,2014,2,183788.52,489670.06,0.375332231,4
sheridan,2014,2,111013.2,485623.2,0.2286,4
sheridan,2014,2,224493.36,485623.2,0.46228,4
null_geo9,2014,2,218325.96,505857.5,0.4315968,4
sheridan,2014,5,54273.12,485623.2,0.11176,4
sheridan,2014,2,191189.4,1011715,0.188976,4
sheridan,2014,24,181321.56,485623.2,0.37338,4
null_geo9,2014,2,192422.88,526091.8,0.36576,3
null_geo9,2014,2,188722.44,485623.2,0.38862,4
sheridan,2014,24,146784.12,489670.06,0.299761983,4
null_geo9,2014,48,198590.28,505857.5,0.3925824,4
null_geo9,2014,4,175154.16,485623.2,0.36068,4
null_geo9,2014,24,240528.6,485623.2,0.4953,4
sheridan,2014,2,149300.4192,485623.2,0.3074416,4
null_geo9,2014,26,192422.88,930777.8,0.206733913,4
sheridan,2014,27,123348,485623.2,0.254,4
sheridan,2014,-99,0,0,0,-99
sheridan,2014,2,254096.88,942918.38,0.269479828,4
null_geo9,2014,2,165286.32,485623.2,0.34036,4
null_geo9,2014,2,223259.88,485623.2,0.45974,4
null_geo9,2014,2,188759.4444,497763.78,0.379215805,4
sheridan,2014,2,166519.8,485623.2,0.3429,4
null_geo9,2014,2,197282.7912,485623.2,0.4062476,3
sheridan,2014,16,123348,485623.2,0.254,4
null_geo9,2014,4,166519.8,485623.2,0.3429,4
null_geo9,2014,2,207224.64,485623.2,0.42672,4
sheridan,2014,24,181321.56,489670.06,0.370294215,4
sheridan,2014,16,112246.68,485623.2,0.23114,4
sheridan,2014,16,127048.44,485623.2,0.26162,4
null_geo9,2014,46,115947.12,327795.66,0.353718519,4
sheridan,2014,2,138149.76,497763.78,0.277541463,1
sheridan,2014,24,141850.2,485623.2,0.2921,4
sheridan,2014,23,167753.28,995527.56,0.168507317,4
null_geo9,2014,2,215859,477529.48,0.452033898,4
null_geo9,2014,2,119647.56,279233.34,0.428486957,4
sheridan,2014,2,233127.72,485623.2,0.48006,4
sheridan,2014,2,151718.04,1060277.32,0.14309313,4
null_geo9,2014,30,182555.04,485623.2,0.37592,4
sheridan,2014,2,287388.5052,485623.2,0.5917946,4
sheridan,2014,43,124581.48,728434.8,0.171026667,4
sheridan,2014,16,134449.32,485623.2,0.27686,4
sheridan,2014,3,130748.88,485623.2,0.26924,4
null_geo9,2014,2,399647.52,983386.98,0.4064,4
null_geo9,2014,4,160352.4,485623.2,0.3302,4
null_geo9,2014,25,224493.36,485623.2,0.46228,4
null_geo9,2014,24,146784.12,485623.2,0.30226,4
sheridan,2014,2,165286.32,437060.88,0.378177778,4
null_geo9,2014,2,247929.48,505857.5,0.4901184,4
sheridan,2014,4,97444.92,497763.78,0.195765854,4
sheridan,2014,3,87577.08,505857.5,0.1731264,4
sheridan,2014,16,77709.24,485623.2,0.16002,4
sheridan,2014,2,71541.84,489670.06,0.146102479,4
null_geo9,2014,-99,360176.16,870074.9,0.41396093,-99
sheridan,2014,16,65374.44,485623.2,0.13462,4
null_geo9,2014,-99,0,0,0,-99
null_geo9,2014,24,201057.24,627263.3,0.320531613,4
null_geo9,2014,2,185022,408732.86,0.452673267,4
sheridan,2014,2,72775.32,283280.2,0.256902857,4
null_geo9,2014,2,204757.68,485623.2,0.42164,4
sheridan,2014,16,125814.96,485623.2,0.25908,4
null_geo9,2014,2,411982.32,987433.84,0.41722623,4
null_geo9,2014,2,205991.16,485623.2,0.42418,4
sheridan,2014,23,149251.08,497763.78,0.299843902,4
sheridan,2014,16,148017.6,485623.2,0.3048,4
null_geo9,2014,-99,0,0,0,-99
null_geo9,2014,2,192422.88,291373.92,0.6604,4
null_geo9,2014,24,192422.88,971246.4,0.19812,4
sheridan,2014,2,144317.16,505857.5,0.2852928,4
null_geo9,2014,25,159118.92,485623.2,0.32766,4
null_geo9,2014,2,155418.48,485623.2,0.32004,4
sheridan,2014,2,222026.4,809372,0.27432,4
null_geo9,2014,2,141850.2,509904.36,0.278190476,3
sheridan,2014,23,117180.6,542279.24,0.216089552,4
sheridan,2014,24,170220.24,501810.64,0.339212903,4
sheridan,2014,2,93744.48,485623.2,0.19304,4
sheridan,2014,2,54273.12,485623.2,0.11176,4
null_geo9,2014,4,205991.16,485623.2,0.42418,4
sheridan,2014,2,182555.04,546326.1,0.334151111,4
sheridan,2014,16,208125.0804,708200.5,0.293879451,4
sheridan,2014,24,139383.24,445154.6,0.313112727,4
null_geo9,2014,2,191189.4,485623.2,0.3937,4
sheridan,2014,-99,0,0,0,-99
null_geo9,2014,24,127233.462,485623.2,0.262001,4
null_geo9,2014,2,182555.04,501810.64,0.363793548,4
null_geo9,2014,2,93744.48,501810.64,0.186812903,4
null_geo9,2014,23,94977.96,465388.9,0.204083478,4
sheridan,2014,4,92511,263045.9,0.351692308,4
sheridan,2014,16,131982.36,485623.2,0.27178,4
null_geo9,2014,2,175154.16,485623.2,0.36068,4
sheridan,2014,2,133215.84,465388.9,0.286246957,4
sheridan,2014,30,55506.6,890309.2,0.062345455,4
sheridan,2014,2,148017.6,485623.2,0.3048,4
sheridan,2014,2,190868.6952,489670.06,0.389791339,4
null_geo9,2014,2,238061.64,485623.2,0.49022,4
sheridan,2014,24,111013.2,493716.92,0.224852459,4
sheridan,2014,2,167753.28,485623.2,0.34544,4
sheridan,2014,10,106498.6632,497763.78,0.213954732,4
sheridan,2014,24,107312.76,493716.92,0.217357377,4
sheridan,2014,2,64140.96,242811.6,0.26416,4
null_geo9,2014,5,234361.2,437060.88,0.536222222,4
sheridan,2014,35,146784.12,473482.62,0.310010256,4
null_geo9,2014,2,202290.72,485623.2,0.41656,4
sheridan,2014,24,286167.36,1011715,0.2828544,4
null_geo9,2014,2,405814.92,946965.24,0.42854359,4
sheridan,2014,2,120881.04,497763.78,0.24284878,4
sheridan,2014,2,113480.16,481576.34,0.235643697,4
sheridan,2014,2,254096.88,942918.38,0.269479828,4
null_geo9,2014,2,225726.84,339936.24,0.664028571,4
null_geo9,2014,2,447753.24,1133120.8,0.395151429,4
sheridan,2014,4,191189.4,489670.06,0.390446281,4
sheridan,2014,16,122114.52,485623.2,0.25146,4
sheridan,2014,2,145550.64,485623.2,0.29972,4
null_geo9,2014,2,154185,485623.2,0.3175,4
sheridan,2014,2,130625.532,526091.8,0.248294769,4
sheridan,2014,23,143083.68,987433.84,0.144904918,4
null_geo9,2014,2,265321.548,829606.3,0.319816976,4
null_geo9,2014,2,114713.64,505857.5,0.2267712,4
null_geo9,2014,2,155418.48,485623.2,0.32004,4
null_geo9,2014,25,148017.6,364217.4,0.4064,4
sheridan,2014,25,262373.5308,829606.3,0.316263454,4
sheridan,2014,2,159118.92,481576.34,0.330413445,4
null_geo9,2014,2,488458.08,983386.98,0.496711111,4
sheridan,2014,2,194889.84,586794.7,0.332126897,4
null_geo9,2014,25,136916.28,485623.2,0.28194,4
null_geo9,2014,2,201057.24,505857.5,0.3974592,4
sheridan,2014,3,88810.56,372311.12,0.23853913,4
sheridan,2014,24,124581.48,485623.2,0.25654,4
sheridan,2014,16,214625.52,938871.52,0.2286,4
null_geo9,2014,66,435418.44,1448775.88,0.300543017,4
null_geo9,2014,2,186255.48,493716.92,0.377252459,4
sheridan,2014,5,77709.24,477529.48,0.162732203,4
sheridan,2014,2,130748.88,404686,0.323088,4
null_geo9,2014,17,146784.12,574654.12,0.255430986,4
null_geo9,2014,2,49585.896,485623.2,0.102108,4
sheridan,2014,2,156651.96,485623.2,0.32258,4
sheridan,2014,2,209888.9568,849840.6,0.246975086,4
sheridan,2014,2,148017.6,485623.2,0.3048,4
null_geo9,2014,2,157885.44,505857.5,0.3121152,4
sheridan,2014,25,165286.32,485623.2,0.34036,4
null_geo9,2014,2,70308.36,477529.48,0.147233898,4
null_geo9,2014,2,242995.56,598935.28,0.405713514,4
null_geo9,2014,2,87577.08,206389.86,0.424329412,4
sheridan,2014,16,127048.44,485623.2,0.26162,4
null_geo9,2014,2,223259.88,505857.5,0.4413504,4
null_geo9,2014,2,260264.28,987433.84,0.263577049,4
null_geo9,2014,2,312070.44,995527.56,0.313473171,4
sheridan,2014,23,134449.32,963152.68,0.139593277,4
sheridan,2014,2,132660.774,497763.78,0.266514146,4
sheridan,2014,24,131982.36,489670.06,0.269533884,4
sheridan,2014,2,180088.08,526091.8,0.342313846,4
null_geo9,2014,2,420616.68,987433.84,0.425970492,4
sheridan,2014,16,139383.24,546326.1,0.255128889,6
null_geo9,2014,4,340440.48,870074.9,0.39127814,4
null_geo9,2014,2,238061.64,360170.54,0.660970787,4
sheridan,2014,2,61674,218530.44,0.282222222,4
sheridan,2014,16,219559.44,991480.7,0.221446531,4
sheridan,2014,16,150484.56,509904.36,0.29512381,3
sheridan,2014,3,93744.48,412779.72,0.227105882,4
null_geo9,2014,48,159118.92,404686,0.393192,4
null_geo9,2014,2,190696.008,501810.64,0.380016774,4
sheridan,2014,24,183788.52,501810.64,0.366251613,4
null_geo9,2014,2,197356.8,485623.2,0.4064,4
null_geo9,2014,16,130748.88,485623.2,0.26924,4
sheridan,2014,2,127048.44,445154.6,0.285403636,4
null_geo9,2014,2,119647.56,364217.4,0.328506667,4
null_geo9,2014,2,245462.52,793184.56,0.309465306,4
sheridan,2014,2,136916.28,485623.2,0.28194,4
null_geo9,2014,2,212158.56,485623.2,0.43688,4
sheridan,2014,23,104845.8,485623.2,0.2159,4
null_geo9,2014,2,383612.28,971246.4,0.39497,4
null_geo9,2014,2,234361.2,505857.5,0.463296,4
sheridan,2014,16,166001.7384,485623.2,0.3418332,4
null_geo9,2014,47,135682.8,485623.2,0.2794,4
null_geo9,2014,2,228193.8,736528.52,0.309824176,4
null_geo9,2014,2,365110.08,979340.12,0.372813223,4
null_geo9,2014,47,114713.64,465388.9,0.246490435,4
null_geo9,2014,2,201057.24,485623.2,0.41402,4
sheridan,2014,2,104845.8,485623.2,0.2159,4
sheridan,2014,5,49339.2,485623.2,0.1016,4
sheridan,2014,30,141714.5172,465388.9,0.304508452,4
null_geo9,2014,25,236778.8208,465388.9,0.508777461,4
sheridan,2014,-99,0,0,0,-99
sheridan,2014,2,156651.96,445154.6,0.351905455,7
null_geo9,2014,24,230660.76,979340.12,0.235527273,4
sheridan,2014,16,105992.9364,485623.2,0.2182622,4
null_geo9,2014,2,177460.7676,485623.2,0.3654298,4
sheridan,2014,4,178854.6,485623.2,0.3683,4
null_geo9,2014,2,207224.64,457295.18,0.453153982,3
sheridan,2014,25,189955.92,728434.8,0.260773333,4
sheridan,2014,2,152951.52,485623.2,0.31496,4
sheridan,2014,2,203524.2,752715.96,0.270387097,3
sheridan,2014,2,138149.76,485623.2,0.28448,4
sheridan,2014,2,178854.6,489670.06,0.365256198,4
null_geo9,2014,2,384845.76,886262.34,0.434235616,4
sheridan,2014,24,145550.64,501810.64,0.290051613,4
sheridan,2014,2,209691.6,586794.7,0.357351724,4
null_geo9,2014,24,148918.0404,485623.2,0.3066542,4
null_geo9,2014,-99,0,0,0,-99
sheridan,2014,24,148017.6,995527.56,0.148682927,4
null_geo9,2014,24,259030.8,728434.8,0.3556,4
null_geo9,2014,2,117180.6,485623.2,0.2413,4
sheridan,2014,30,105030.822,485623.2,0.216281,4
sheridan,2014,2,167753.28,465388.9,0.36045913,4
null_geo9,2014,17,266431.68,505857.5,0.5266944,4
null_geo9,2014,46,342907.44,967199.54,0.354537238,4
sheridan,2014,4,104845.8,465388.9,0.225286957,4
null_geo9,2014,24,196123.32,485623.2,0.40386,4
sheridan,2014,2,131982.36,485623.2,0.27178,4
null_geo9,2014,2,152951.52,489670.06,0.312357025,4
sheridan,2014,16,136916.28,485623.2,0.28194,4
null_geo9,2014,2,186255.48,485623.2,0.38354,4
sheridan,2014,2,124581.48,497763.78,0.250282927,4
sheridan,2014,2,119647.56,465388.9,0.257092174,4
null_geo9,2014,3,162819.36,485623.2,0.33528,3
sheridan,2014,25,255330.36,942918.38,0.270787983,4
null_geo9,2014,2,389779.68,983386.98,0.396365432,4
sheridan,2014,5,62858.1408,445154.6,0.141205527,4
sheridan,2014,34,166519.8,748669.1,0.222421622,4
null_geo9,2014,2,212158.56,493716.92,0.429718033,4
null_geo9,2014,2,217092.48,485623.2,0.44704,4
sheridan,2014,3,102021.1308,558466.68,0.182681217,4
sheridan,2014,2,101453.73,485623.2,0.208915,4
null_geo9,2014,15,5081.9376,12140.58,0.418592,1
null_geo9,2014,2,141850.2,485623.2,0.2921,4
null_geo9,2014,17,218325.96,505857.5,0.4315968,4
sheridan,2014,4,94977.96,489670.06,0.193963636,4
null_geo9,2014,2,239295.12,505857.5,0.4730496,4
sheridan,2014,4,160352.4,485623.2,0.3302,4
sheridan,2014,2,204856.3584,821512.58,0.249365438,4
null_geo9,2014,2,226960.32,485623.2,0.46736,4
sheridan,2014,24,113480.16,489670.06,0.23174876,4
sheridan,2014,2,207224.64,971246.4,0.21336,4
null_geo9,2014,16,345374.4,987433.84,0.349770492,4
sheridan,2014,25,138149.76,485623.2,0.28448,4
null_geo9,2014,25,93744.48,485623.2,0.19304,4
null_geo9,2014,2,173920.68,493716.92,0.352268852,4
null_geo9,2014,16,287400.84,971246.4,0.29591,4
sheridan,2014,2,141850.2,509904.36,0.278190476,4
sheridan,2014,2,128318.9244,485623.2,0.2642362,4
sheridan,2014,2,134449.32,485623.2,0.27686,4
null_geo9,2014,2,671013.12,1922258.5,0.349076211,3
sheridan,2014,2,170220.24,489670.06,0.34762314,4
sheridan,2014,2,70505.7168,404686,0.17422368,4
sheridan,2014,2,122928.6168,607029,0.20250912,4
null_geo9,2014,2,55506.6,408732.86,0.13580198,4
sheridan,2014,16,115947.12,485623.2,0.23876,4
sheridan,2014,2,96211.44,323748.8,0.29718,4
sheridan,2014,2,122114.52,477529.48,0.255722034,4
null_geo9,2014,24,548898.6,971246.4,0.56515,4
sheridan,2014,25,151718.04,497763.78,0.3048,4
null_geo9,2014,17,326872.2,870074.9,0.375683721,4
sheridan,2014,4,114713.64,485623.2,0.23622,4
null_geo9,2014,2,178854.6,505857.5,0.353568,4
sheridan,2014,23,114713.64,542279.24,0.211540299,4
sheridan,2014,23,85110.12,501810.64,0.169606452,4
sheridan,2014,2,135682.8,505857.5,0.268224,4
null_geo9,2014,2,151718.04,485623.2,0.31242,4
sheridan,2014,4,127048.44,465388.9,0.272994783,4
null_geo9,2014,23,119647.56,493716.92,0.242340984,4
sheridan,2014,2,66607.92,364217.4,0.18288,4
null_geo9,2014,2,164052.84,485623.2,0.33782,4
null_geo9,2014,2,239295.12,505857.5,0.4730496,4
sheridan,2014,2,159686.3208,890309.2,0.179360945,4
sheridan,2015,23,168542.7072,631310.16,0.266973538,4
null_geo9,2015,2,109779.72,485623.2,0.22606,4
sheridan,2015,24,146784.12,501810.64,0.292509677,4
sheridan,2015,2,135682.8,485623.2,0.2794,4
sheridan,2015,2,121756.8108,485623.2,0.2507234,4
sheridan,2015,25,115947.12,890309.2,0.130232727,4
sheridan,2015,25,92511,526091.8,0.175846154,4
null_geo9,2015,-99,0,0,0,-99
sheridan,2015,2,198590.28,485623.2,0.40894,4
null_geo9,2015,2,167753.28,505857.5,0.3316224,4
null_geo9,2015,30,177621.12,1052183.6,0.168812308,3
null_geo9,2015,2,167753.28,501810.64,0.334296774,4
null_geo9,2015,2,204757.68,485623.2,0.42164,3
null_geo9,2015,2,177621.12,477529.48,0.371959322,4
sheridan,2015,2,70308.36,485623.2,0.14478,4
null_geo9,2015,25,128281.92,404686,0.316992,4
sheridan,2015,-99,0,0,0,-99
null_geo9,2015,2,96211.44,230671.02,0.417094737,4
sheridan,2015,46,154185,526091.8,0.293076923,4
sheridan,2015,16,133215.84,485623.2,0.27432,4
sheridan,2015,3,81409.68,501810.64,0.162232258,4
sheridan,2015,4,80176.2,485623.2,0.1651,4
null_geo9,2015,2,204757.68,485623.2,0.42164,4
sheridan,2015,2,122114.52,607029,0.201168,5
sheridan,2015,5,19328.6316,501810.64,0.038517871,4
null_geo9,2015,2,134449.32,485623.2,0.27686,4
sheridan,2015,2,124581.48,501810.64,0.248264516,4
null_geo9,2015,24,170220.24,364217.4,0.46736,4
null_geo9,2015,2,164052.84,485623.2,0.33782,4
null_geo9,2015,24,202290.72,477529.48,0.423620339,4
sheridan,2015,2,173920.68,975293.26,0.178326971,4
null_geo9,2015,2,140616.72,485623.2,0.28956,4
sheridan,2015,16,43171.8,485623.2,0.0889,4
sheridan,2015,2,152951.52,501810.64,0.3048,4
null_geo9,2015,2,201057.24,485623.2,0.41402,4
sheridan,2015,2,111272.2308,497763.78,0.22354478,4
null_geo9,2015,2,354008.76,946965.24,0.373835897,4
sheridan,2015,2,131970.0252,445154.6,0.296459564,4
null_geo9,2015,24,133215.84,465388.9,0.286246957,4
null_geo9,2015,25,222458.118,971246.4,0.2290445,4
sheridan,2015,23,104845.8,489670.06,0.214115702,4
sheridan,2015,2,78942.72,485623.2,0.16256,4
null_geo9,2015,5,6327.7524,404686,0.01563624,4
sheridan,2015,5,54273.12,485623.2,0.11176,4
sheridan,2015,4,134449.32,485623.2,0.27686,7
null_geo9,2015,2,240528.6,772950.26,0.311183246,4
null_geo9,2015,4,192422.88,485623.2,0.39624,4
null_geo9,2015,2,151212.3132,497763.78,0.303784,4
null_geo9,2015,2,272599.08,1011715,0.2694432,4
null_geo9,2015,18,305903.04,829606.3,0.368733659,4
sheridan,2015,24,134449.32,501810.64,0.267929032,4
sheridan,2015,16,55506.6,485623.2,0.1143,4
sheridan,2015,2,108546.24,497763.78,0.218068293,4
null_geo9,2015,2,145550.64,485623.2,0.29972,4
sheridan,2015,24,226960.32,752715.96,0.301522581,1
sheridan,2015,2,120881.04,356123.68,0.339436364,4
sheridan,2015,16,183393.8064,809372,0.22658832,4
null_geo9,2015,2,188722.44,485623.2,0.38862,4
sheridan,2015,25,126431.7,505857.5,0.249936,4
sheridan,2015,4,28370.04,485623.2,0.05842,4
null_geo9,2015,2,424785.8424,987433.84,0.430192721,4
sheridan,2015,-99,0,0,0,-99
null_geo9,2015,2,168986.76,485623.2,0.34798,4
null_geo9,2015,2,260264.28,837700.02,0.310689855,4
sheridan,2015,5,21339.204,469435.76,0.045457241,4
sheridan,2015,2,87577.08,586794.7,0.149246897,4
null_geo9,2015,-99,0,0,0,-99
null_geo9,2015,24,67841.4,465388.9,0.145773913,4
sheridan,2015,23,114713.64,485623.2,0.23622,4
sheridan,2015,2,128281.92,424920.3,0.301897143,4
null_geo9,2015,24,202290.72,493716.92,0.409731148,4
null_geo9,2015,2,418149.72,971246.4,0.43053,4
sheridan,2015,-99,0,0,0,-99
null_geo9,2015,2,129515.4,489670.06,0.264495868,4
null_geo9,2015,4,173920.68,485623.2,0.35814,4
sheridan,2015,24,150484.56,404686,0.371856,6
sheridan,2015,2,93744.48,295420.78,0.317326027,4
null_geo9,2015,2,162819.36,485623.2,0.33528,4
sheridan,2015,2,193927.7256,526091.8,0.368620431,4
sheridan,2015,24,198590.28,971246.4,0.20447,4
null_geo9,2015,2,204757.68,485623.2,0.42164,4
null_geo9,2015,2,156651.96,497763.78,0.314712195,4
sheridan,2015,2,129515.4,485623.2,0.2667,4
sheridan,2015,2,118414.08,485623.2,0.24384,4
null_geo9,2015,2,194889.84,505857.5,0.3852672,4
sheridan,2015,2,144317.16,485623.2,0.29718,4
sheridan,2015,2,172687.2,967199.54,0.178543933,4
sheridan,2015,2,205991.16,485623.2,0.42418,4
null_geo9,2015,4,119647.56,526091.8,0.227427692,3
null_geo9,2015,2,194889.84,485623.2,0.40132,4
sheridan,2015,16,131982.36,489670.06,0.269533884,4
null_geo9,2015,25,139383.24,485623.2,0.28702,4
null_geo9,2015,2,182555.04,485623.2,0.37592,4
null_geo9,2015,2,228193.8,485623.2,0.4699,4
sheridan,2015,2,133561.2144,485623.2,0.2750312,4
null_geo9,2015,2,266431.68,930777.8,0.286246957,4
sheridan,2015,25,117180.6,485623.2,0.2413,4
sheridan,2015,-99,0,0,0,-99
sheridan,2015,24,196123.32,942918.38,0.207996567,4
null_geo9,2015,4,165286.32,489670.06,0.337547107,4
null_geo9,2015,2,247929.48,485623.2,0.51054,4
null_geo9,2015,2,215624.6388,497763.78,0.433187707,4
sheridan,2015,2,134449.32,485623.2,0.27686,4
null_geo9,2015,2,187081.9116,485623.2,0.3852418,4
sheridan,2015,16,112246.68,485623.2,0.23114,4
null_geo9,2015,2,213392.04,485623.2,0.43942,4
null_geo9,2015,16,293568.24,485623.2,0.60452,4
sheridan,2015,24,145550.64,493716.92,0.294806557,4
sheridan,2015,16,103612.32,485623.2,0.21336,4
sheridan,2015,16,129515.4,485623.2,0.2667,4
null_geo9,2015,46,72775.32,279233.34,0.260626087,4
sheridan,2015,2,124581.48,497763.78,0.250282927,1
sheridan,2015,24,149251.08,485623.2,0.30734,4
sheridan,2015,23,234361.2,995527.56,0.235414634,4
null_geo9,2015,2,230660.76,485623.2,0.47498,4
null_geo9,2015,2,103612.32,315655.08,0.328246154,4
sheridan,2015,4,129515.4,485623.2,0.2667,4
sheridan,2015,23,159118.92,861981.18,0.184597183,4
null_geo9,2015,2,156651.96,485623.2,0.32258,4
sheridan,2015,2,134449.32,485623.2,0.27686,4
sheridan,2015,45,128281.92,728434.8,0.176106667,4
sheridan,2015,5,85110.12,485623.2,0.17526,4
sheridan,2015,28,139383.24,445154.6,0.313112727,4
null_geo9,2015,2,398414.04,983386.98,0.405145679,4
null_geo9,2015,16,148017.6,485623.2,0.3048,4
null_geo9,2015,24,259030.8,465388.9,0.556591304,4
null_geo9,2015,24,138149.76,485623.2,0.28448,4
sheridan,2015,2,113480.16,485623.2,0.23368,4
null_geo9,2015,2,240528.6,505857.5,0.475488,4
sheridan,2015,2,133215.84,497763.78,0.267629268,4
sheridan,2015,10,85110.12,505857.5,0.1682496,4
sheridan,2015,16,72775.32,485623.2,0.14986,4
sheridan,2015,4,86343.6,489670.06,0.176330579,4
null_geo9,2015,-99,336740.04,870074.9,0.387025116,-99
sheridan,2015,16,71541.84,485623.2,0.14732,4
null_geo9,2015,2,62907.48,477529.48,0.131735593,4
null_geo9,2015,24,250396.44,627263.3,0.399189677,4
null_geo9,2015,2,172687.2,408732.86,0.42249505,4
sheridan,2015,2,43171.8,283280.2,0.1524,4
null_geo9,2015,2,210925.08,485623.2,0.43434,4
sheridan,2015,16,139383.24,485623.2,0.28702,4
